id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TBL2_choSartG00000021392	6	0.80865	0.80875	1.0	10191	0	-0.14682	0.95681	0.95683	1.0	14566	0	-0.14682
IKZF5_choSartG00000011620	6	0.80866	0.80876	1.0	10192	0	-0.080594	0.54106	0.54132	1.0	8223	0	-0.080594
PDCD4_choSartG00000067941	6	0.80872	0.80882	1.0	10193	0	0.011407	0.41597	0.42174	1.0	6564	1	0.011407
CgPICR_003046_choSartG00000070956	6	0.80876	0.80885	1.0	10194	0	0.077854	0.49494	0.49527	1.0	7606	1	0.077854
SMYD1_choSartG00000025502	6	0.80883	0.80893	1.0	10195	0	-0.1046	0.96241	0.96251	1.0	14685	0	-0.1046
FANCD2OS_choSartG00000043510	6	0.80887	0.80897	1.0	10196	0	-0.1487	0.89898	0.89891	1.0	13466	0	-0.1487
PTGIS_choSartG00000031472	6	0.80895	0.80905	1.0	10197	0	-0.17026	0.89117	0.89106	1.0	13336	0	-0.17026
CACFD1_choSartG00000035457	6	0.80899	0.80909	1.0	10198	0	-0.027642	0.91823	0.91804	1.0	13784	0	-0.027642
ERCC8_choSartG00000005869	6	0.80909	0.80919	1.0	10199	0	0.026491	0.6958	0.69582	1.0	10417	0	0.026491
TRIM62_choSartG00000001619	6	0.8091	0.8092	1.0	10200	0	-0.1841	0.90788	0.90767	1.0	13616	0	-0.1841
NA_choSartG00000022480	6	0.80913	0.80923	1.0	10201	0	-0.035278	0.7609	0.76109	1.0	11380	0	-0.035278
CgPICR_013515_choSartG00000052540	6	0.80914	0.80925	1.0	10202	0	0.026077	0.81495	0.81499	1.0	12169	0	0.026077
CgPICR_004894_choSartG00000059621	6	0.8092	0.8093	1.0	10203	0	0.070841	0.216	0.26723	1.0	4526	1	0.070841
SUOX_choSartG00000053771	6	0.80921	0.80932	1.0	10204	0	-0.067365	0.81359	0.81366	1.0	12157	0	-0.067365
HTRA4_choSartG00000011635	6	0.80924	0.80935	1.0	10205	0	0.083445	0.58866	0.58877	1.0	8923	0	0.083445
DCHS1_choSartG00000012454	6	0.8093	0.80941	1.0	10206	0	-0.022736	0.7594	0.7596	1.0	11352	0	-0.022736
CgPICR_003012_choSartG00000005474	6	0.80931	0.80942	1.0	10207	0	0.26765	0.46846	0.46972	1.0	7249	1	0.26765
NBEAL2_choSartG00000052636	6	0.80934	0.80945	1.0	10208	0	0.13446	0.20557	0.26018	1.0	4428	1	0.13446
KCNG2_choSartG00000069231	6	0.80936	0.80947	1.0	10209	0	0.19858	0.35763	0.37268	1.0	5931	1	0.19858
EXOC1_choSartG00000061093	6	0.80938	0.80948	1.0	10210	0	-0.10859	0.89736	0.89724	1.0	13454	0	-0.10859
CTBP2_choSartG00000015949	6	0.80941	0.80951	1.0	10211	0	0.15105	0.50663	0.50698	1.0	7784	0	0.15105
TBC1D15_choSartG00000054185	6	0.80943	0.80954	1.0	10212	0	0.12719	0.14947	0.22315	1.0	3952	1	0.12719
CgPICR_009359_choSartG00000013234	6	0.80949	0.80958	1.0	10213	0	0.10198	0.048942	0.092331	0.856058	1949	2	0.10198
KDELC2_choSartG00000022281	6	0.80952	0.80961	1.0	10214	0	0.11813	0.59393	0.59388	1.0	8998	0	0.11813
TMEM14C_choSartG00000051771	6	0.80953	0.80962	1.0	10215	0	0.0809	0.65979	0.65986	1.0	9914	0	0.0809
TBC1D14_choSartG00000060473	6	0.80974	0.80984	1.0	10216	0	0.15459	0.23385	0.27958	1.0	4683	1	0.15459
CgPICR_007332_choSartG00000000871	6	0.80975	0.80986	1.0	10217	0	-0.12416	0.95218	0.95212	1.0	14467	0	-0.12416
NA_choSartG00000060756	6	0.80978	0.80988	1.0	10218	0	0.20757	0.091868	0.15385	0.95065	2908	2	0.20757
NA_choSartG00000042019	6	0.80979	0.8099	1.0	10219	0	-0.2553	0.97682	0.97679	1.0	15115	0	-0.2553
DAPK1_choSartG00000023292	6	0.80989	0.81	1.0	10220	0	0.20696	0.051966	0.096689	0.870338	2005	2	0.20696
EGFL7_choSartG00000035401	6	0.80997	0.81007	1.0	10221	0	-0.013366	0.065958	0.11687	0.910919	2310	2	-0.013366
CTPS2_choSartG00000049753	6	0.80998	0.81008	1.0	10222	0	0.31797	0.073863	0.12821	0.922202	2503	2	0.31797
SNRK_choSartG00000024837	6	0.81	0.81009	1.0	10223	0	-0.25498	0.95592	0.95594	1.0	14540	0	-0.25498
RASIP1_choSartG00000036408	6	0.81004	0.81013	1.0	10224	0	0.21556	0.11263	0.18336	0.981368	3362	2	0.21556
NA_choSartG00000046965	6	0.81006	0.81015	1.0	10225	0	0.10607	0.16302	0.23195	1.0	4084	1	0.10607
NYNRIN_choSartG00000048413	6	0.81009	0.81018	1.0	10226	0	0.30153	0.47662	0.4775	1.0	7362	1	0.30153
GPR75_choSartG00000059687	6	0.81011	0.81019	1.0	10227	0	-0.087514	0.91587	0.91566	1.0	13743	0	-0.087514
FMNL1_choSartG00000039820	6	0.81013	0.81022	1.0	10228	0	-0.049745	0.82947	0.82955	1.0	12369	0	-0.049745
ZDHHC12_choSartG00000035635	6	0.81015	0.81024	1.0	10229	0	-0.072572	0.93708	0.93699	1.0	14148	0	-0.072572
NA_choSartG00000001832	6	0.81016	0.81025	1.0	10230	0	-0.066819	0.96896	0.96906	1.0	14876	0	-0.066819
DNAH1_choSartG00000025359	6	0.8102	0.81029	1.0	10231	0	0.06432	0.60681	0.60688	1.0	9185	0	0.06432
ATG2B_choSartG00000030668	6	0.81031	0.81039	1.0	10232	0	0.07346	0.66044	0.66051	1.0	9927	0	0.07346
ZSWIM3_choSartG00000031631	6	0.81033	0.81041	1.0	10233	0	0.25298	0.049298	0.092828	0.858356	1953	2	0.25298
ARHGAP18_choSartG00000065227	6	0.81034	0.81042	1.0	10234	0	-0.05283	0.84763	0.84768	1.0	12657	0	-0.05283
NA_choSartG00000015227	6	0.81037	0.81046	1.0	10235	0	0.12031	0.077602	0.1336	0.930047	2584	2	0.12031
FAM199X_choSartG00000048634	6	0.81041	0.8105	1.0	10236	0	-0.15243	0.96568	0.96579	1.0	14776	0	-0.15243
CgPICR_018557_choSartG00000067409	6	0.81043	0.81053	1.0	10237	0	0.023387	0.71446	0.71461	1.0	10701	0	0.023387
CgPICR_015439_choSartG00000035843	6	0.81045	0.81054	1.0	10238	0	-0.043985	0.59297	0.59295	1.0	8985	0	-0.043985
RASSF1_choSartG00000024265	6	0.81048	0.81056	1.0	10239	0	-0.12548	0.6627	0.66278	1.0	9957	0	-0.12548
CgPICR_009911_choSartG00000006696	6	0.81054	0.81065	1.0	10240	0	0.20233	0.069423	0.12184	0.913336	2400	2	0.20233
FAM111A_choSartG00000010464	6	0.81056	0.81066	1.0	10241	0	0.042551	0.45042	0.45288	1.0	7004	1	0.042551
CDH6_choSartG00000006358	6	0.8106	0.8107	1.0	10242	0	0.055836	0.78235	0.78249	1.0	11713	0	0.055836
DBI_choSartG00000026251	6	0.81063	0.81073	1.0	10243	0	0.13842	0.15295	0.22537	1.0	3987	1	0.13842
MAPT_choSartG00000041269	6	0.81068	0.81078	1.0	10244	0	0.076848	0.44088	0.44401	1.0	6873	1	0.076848
CEP78_choSartG00000010373	6	0.81072	0.81082	1.0	10245	0	-0.22368	0.96808	0.96818	1.0	14847	0	-0.22368
NA_choSartG00000029970	6	0.81076	0.81086	1.0	10246	0	0.21492	0.069092	0.12137	0.913336	2389	1	0.21492
CAPRIN2_choSartG00000042300	6	0.81078	0.81087	1.0	10247	0	-0.01238	0.82981	0.82988	1.0	12375	0	-0.01238
NADK2_choSartG00000006234	6	0.81079	0.81089	1.0	10248	0	0.30353	0.0016692	0.0059639	0.34693	321	1	0.30353
WDR47_choSartG00000051589	6	0.81085	0.81093	1.0	10249	0	0.12582	0.18971	0.24944	1.0	4290	1	0.12582
CgPICR_001692_choSartG00000033771	6	0.81086	0.81095	1.0	10250	0	-0.20098	0.97225	0.9723	1.0	14968	0	-0.20098
DDRGK1_choSartG00000032921	6	0.81087	0.81096	1.0	10251	0	0.00085042	0.23482	0.28024	1.0	4696	1	0.00085042
ME1_choSartG00000013036	6	0.81091	0.81101	1.0	10252	0	0.21799	0.73804	0.73812	1.0	11046	0	0.21799
SHTN1_choSartG00000067746	6	0.81093	0.81102	1.0	10253	0	0.14359	0.4577	0.4596	1.0	7104	1	0.14359
PRSS27_choSartG00000037881	6	0.81097	0.81107	1.0	10254	0	-0.085185	0.97292	0.97294	1.0	14988	0	-0.085185
SIAH1_choSartG00000014502	6	0.81104	0.81113	1.0	10255	0	0.0010053	0.51988	0.52008	1.0	7930	0	0.0010053
NA_choSartG00000009571	6	0.81106	0.81116	1.0	10256	0	-0.081567	0.95017	0.95005	1.0	14427	0	-0.081567
CACNB1_choSartG00000040902	6	0.81111	0.8112	1.0	10257	0	-0.11264	0.67181	0.67193	1.0	10092	0	-0.11264
YEATS2_choSartG00000019298	6	0.81115	0.81124	1.0	10258	0	-0.093561	0.91856	0.91836	1.0	13790	0	-0.093561
CLEC3B_choSartG00000024892	6	0.81116	0.81124	1.0	10259	0	-0.21388	0.94357	0.94338	1.0	14291	0	-0.21388
PLEKHO2_choSartG00000023260	6	0.81124	0.81132	1.0	10260	0	-0.018033	0.86881	0.86881	1.0	12954	0	-0.018033
NA_choSartG00000040433	6	0.81126	0.81134	1.0	10261	0	0.0016443	0.7231	0.7233	1.0	10820	0	0.0016443
NA_choSartG00000000598	6	0.81138	0.81145	1.0	10262	0	0.14934	0.48238	0.483	1.0	7436	1	0.14934
CRYZL1_choSartG00000017917	6	0.81142	0.81149	1.0	10263	0	0.033002	0.12888	0.20642	0.995092	3731	1	0.033002
DUOXA2_choSartG00000033196	6	0.81143	0.8115	1.0	10264	0	0.094391	0.52659	0.52678	1.0	8026	0	0.094391
WDR34_choSartG00000055619	6	0.81145	0.81152	1.0	10265	0	0.22912	0.1332	0.21259	1.0	3813	2	0.22912
VRK1_choSartG00000036276	6	0.81147	0.81155	1.0	10266	0	-0.04332	0.78317	0.78328	1.0	11726	0	-0.04332
LRRC28_choSartG00000013556	6	0.81149	0.81156	1.0	10267	0	0.010433	0.74828	0.74845	1.0	11193	0	0.010433
BRINP2_choSartG00000026440	6	0.81158	0.81165	1.0	10268	0	0.11701	0.35862	0.37349	1.0	5943	1	0.11701
SDCBP_choSartG00000003385	6	0.8116	0.81167	1.0	10269	0	0.16831	0.47515	0.47612	1.0	7339	1	0.16831
TRUB1_choSartG00000010423	6	0.81162	0.8117	1.0	10270	0	0.27047	0.092991	0.15546	0.950995	2937	2	0.27047
PREX1_choSartG00000003289	6	0.81165	0.81173	1.0	10271	0	-0.014631	0.74907	0.74925	1.0	11204	0	-0.014631
BCO1_choSartG00000066528	6	0.81168	0.81175	1.0	10272	0	0.051511	0.4546	0.45673	1.0	7063	1	0.051511
SPATA6L_choSartG00000010088	6	0.81172	0.81179	1.0	10273	0	0.15889	0.070179	0.12291	0.914682	2417	2	0.15889
NA_choSartG00000014006	6	0.81175	0.81182	1.0	10274	0	0.37638	0.018751	0.047005	0.698302	1213	3	0.37638
NA_choSartG00000009451	6	0.81177	0.81185	1.0	10275	0	0.015892	0.76143	0.76159	1.0	11391	0	0.015892
UBE2E1_choSartG00000061787	6	0.81179	0.81186	1.0	10276	0	-0.19436	0.98072	0.98066	1.0	15244	0	-0.19436
NA_choSartG00000055432	6	0.81187	0.81196	1.0	10277	0	0.08623	0.48663	0.48717	1.0	7493	1	0.08623
ABCD2_choSartG00000007555	6	0.81188	0.81198	1.0	10278	0	0.11226	0.3225	0.3449	1.0	5554	1	0.11226
PKIA_choSartG00000003153	6	0.81191	0.81201	1.0	10279	0	0.14729	0.26354	0.30069	1.0	4959	1	0.14729
BRAT1_choSartG00000019749	6	0.81195	0.81204	1.0	10280	0	0.053745	0.26486	0.30167	1.0	4972	1	0.053745
CLIP1_choSartG00000020951	6	0.81199	0.81208	1.0	10281	0	0.11997	0.19722	0.25455	1.0	4361	1	0.11997
NA_choSartG00000052846	6	0.81203	0.81212	1.0	10282	0	0.066974	0.48927	0.48972	1.0	7530	1	0.066974
SIDT1_choSartG00000018604	6	0.81205	0.81213	1.0	10283	0	-0.02098	0.41904	0.42445	1.0	6601	1	-0.02098
GRIP2_choSartG00000054069	6	0.81209	0.81218	1.0	10284	0	0.095253	0.20313	0.25853	1.0	4412	1	0.095253
RAVER1_choSartG00000072156	6	0.81213	0.81222	1.0	10285	0	-0.026584	0.83663	0.83678	1.0	12473	0	-0.026584
NKAP_choSartG00000016201	6	0.81214	0.81222	1.0	10286	0	0.04113	0.25394	0.29383	1.0	4879	1	0.04113
UGGT1_choSartG00000063979	6	0.81215	0.81224	1.0	10287	0	0.057804	0.68773	0.68783	1.0	10316	0	0.057804
OPA3_choSartG00000071373	6	0.8122	0.81228	1.0	10288	0	-0.11775	0.9768	0.97677	1.0	15112	0	-0.11775
OR5K3_choSartG00000018372	6	0.81228	0.81236	1.0	10289	0	0.3555	0.019847	0.049526	0.705587	1262	3	0.3555
CgPICR_011873_choSartG00000018732	6	0.81241	0.8125	1.0	10290	0	0.034233	0.83487	0.83496	1.0	12453	0	0.034233
TMEM256_choSartG00000039359	6	0.81243	0.81251	1.0	10291	0	0.067311	0.68191	0.68207	1.0	10234	0	0.067311
HTR1F_choSartG00000001074	6	0.81244	0.81253	1.0	10292	0	-0.065425	0.83363	0.83371	1.0	12437	0	-0.065425
CWH43_choSartG00000061013	6	0.81247	0.81255	1.0	10293	0	0.046917	0.39772	0.40596	1.0	6341	1	0.046917
GPR137_choSartG00000010748	6	0.81251	0.81258	1.0	10294	0	-0.12986	0.95961	0.95964	1.0	14627	0	-0.12986
NA_choSartG00000071480	6	0.81255	0.81262	1.0	10295	0	0.11446	0.01207	0.03137	0.631894	897	1	0.11446
TEAD4_choSartG00000042863	6	0.81259	0.81266	1.0	10296	0	-0.086589	0.8334	0.83346	1.0	12432	0	-0.086589
CgPICR_002729_choSartG00000006297	6	0.8126	0.81266	1.0	10297	0	-0.043612	0.49698	0.49736	1.0	7641	1	-0.043612
NA_choSartG00000053835	6	0.81263	0.81269	1.0	10298	0	-0.049901	0.54263	0.54286	1.0	8242	0	-0.049901
NA_choSartG00000029964	6	0.81267	0.81273	1.0	10299	0	0.17017	0.54692	0.5472	1.0	8299	0	0.17017
RFX8_choSartG00000058246	6	0.81268	0.81274	1.0	10300	0	0.059142	0.70497	0.70513	1.0	10546	0	0.059142
PLA2G4A_choSartG00000026424	6	0.8127	0.81275	1.0	10301	0	0.032226	0.090148	0.15136	0.949599	2864	1	0.032226
OTUD7B_choSartG00000052123	6	0.81274	0.81279	1.0	10302	0	-0.019094	0.93306	0.93294	1.0	14066	0	-0.019094
CgPICR_021151_choSartG00000067205	6	0.81275	0.81281	1.0	10303	0	0.1615	0.66253	0.6626	1.0	9953	0	0.1615
CYP2C70_choSartG00000068451	6	0.81277	0.81282	1.0	10304	0	-0.19711	0.99108	0.99108	1.0	15721	0	-0.19711
CgPICR_001426_choSartG00000032931	6	0.81281	0.81286	1.0	10305	0	0.20474	0.075574	0.13068	0.925659	2542	1	0.20474
DBNL_choSartG00000060155	6	0.81285	0.8129	1.0	10306	0	0.045624	0.80804	0.80814	1.0	12082	0	0.045624
GRSF1_choSartG00000061260	6	0.81286	0.81291	1.0	10307	0	-0.20272	0.96082	0.96086	1.0	14659	0	-0.20272
fur_choSartG00000005484	6	0.81287	0.81293	1.0	10308	0	0.2969	0.030414	0.065529	0.786696	1503	1	0.2969
BIRC2_choSartG00000071832	6	0.81293	0.81298	1.0	10309	0	0.072486	0.14813	0.22228	1.0	3943	1	0.072486
RASSF3_choSartG00000054022	6	0.81298	0.81305	1.0	10310	0	-0.051074	0.46502	0.46651	1.0	7204	1	-0.051074
ATP2B2_choSartG00000043502	3	0.81301	0.81288	1.0	10311	0	0.30708	0.093082	0.1093	0.899438	2941	1	0.30708
PRKD2_choSartG00000050447	6	0.81312	0.81319	1.0	10312	0	0.11938	0.2893	0.31953	1.0	5221	1	0.11938
CFH_choSartG00000026496	2	0.81312	0.81266	1.0	10313	0	0.36843	0.14133	0.1427	0.941665	3885	1	0.36843
PRAMEF12_choSartG00000057187	6	0.81316	0.81322	1.0	10314	0	0.012033	0.91886	0.91866	1.0	13795	0	0.012033
CgPICR_012969_choSartG00000028626	6	0.81319	0.81325	1.0	10315	0	-0.091885	0.48556	0.48614	1.0	7479	1	-0.091885
CA11_choSartG00000036418	6	0.81321	0.81328	1.0	10316	0	0.098949	0.34522	0.36274	1.0	5789	1	0.098949
CgPICR_011552_choSartG00000047248	6	0.81323	0.81329	1.0	10317	0	0.076237	0.095399	0.15901	0.955045	2995	2	0.076237
RBM47_choSartG00000023429	6	0.81325	0.81331	1.0	10318	0	0.092194	0.56351	0.56367	1.0	8557	0	0.092194
PLBD2_choSartG00000020774	6	0.81327	0.81332	1.0	10319	0	-0.048948	0.79593	0.79601	1.0	11913	0	-0.048948
NA_choSartG00000065350	6	0.81328	0.81333	1.0	10320	0	0.059776	0.83937	0.83957	1.0	12511	0	0.059776
ZNRF1_choSartG00000015318	6	0.81342	0.81347	1.0	10321	0	-0.0051578	0.76099	0.76119	1.0	11382	0	-0.0051578
SPATA32_choSartG00000039817	6	0.81343	0.81348	1.0	10322	0	0.22091	0.14654	0.22132	1.0	3927	1	0.22091
NA_choSartG00000014792	6	0.8135	0.81356	1.0	10323	0	0.059927	0.10053	0.16626	0.967109	3092	1	0.059927
CD80_choSartG00000018690	6	0.81359	0.81366	1.0	10324	0	-0.029703	0.88452	0.88437	1.0	13238	0	-0.029703
NA_choSartG00000018160	6	0.8136	0.81368	1.0	10325	0	0.32148	0.0080193	0.021764	0.586942	675	3	0.32148
ELMO2_choSartG00000031578	6	0.81362	0.81369	1.0	10326	0	0.133	0.045288	0.087157	0.850143	1854	2	0.133
CMSS1_choSartG00000018412	6	0.81363	0.81371	1.0	10327	0	0.18952	0.63173	0.63177	1.0	9514	0	0.18952
CTNNB1_choSartG00000024762	6	0.81366	0.81374	1.0	10328	0	-0.082462	0.35623	0.37153	1.0	5918	1	-0.082462
BHLHB3_choSartG00000042405	6	0.81371	0.8138	1.0	10329	0	0.25283	0.50435	0.50471	1.0	7755	0	0.25283
ITGB6_choSartG00000034953	6	0.81374	0.81383	1.0	10330	0	0.078748	0.7946	0.79466	1.0	11894	0	0.078748
RDX_choSartG00000022262	6	0.81375	0.81384	1.0	10331	0	-0.091799	0.7444	0.74451	1.0	11140	0	-0.091799
OR2AG1_choSartG00000012437	6	0.81378	0.81386	1.0	10332	0	0.26204	0.051187	0.095559	0.866476	1991	2	0.26204
NA_choSartG00000061369	6	0.81383	0.81391	1.0	10333	0	-0.06329	0.65562	0.65571	1.0	9846	0	-0.06329
SERINC4_choSartG00000033242	6	0.81387	0.81396	1.0	10334	0	-0.14067	0.79774	0.79787	1.0	11934	0	-0.14067
AKAP10_choSartG00000039047	6	0.81394	0.81403	1.0	10335	0	0.34658	0.040219	0.079805	0.831224	1736	2	0.34658
APOO_choSartG00000049388	6	0.81402	0.81411	1.0	10336	0	0.062262	0.49264	0.49299	1.0	7574	1	0.062262
PMS1_choSartG00000008127	6	0.81414	0.81421	1.0	10337	0	0.22353	0.035686	0.073292	0.813394	1627	2	0.22353
NA_choSartG00000055428	6	0.81417	0.81423	1.0	10338	0	0.15741	0.6875	0.6876	1.0	10311	0	0.15741
ABLIM1_choSartG00000067832	6	0.8142	0.81427	1.0	10339	0	0.22756	0.053925	0.099519	0.877104	2048	1	0.22756
NA_choSartG00000050081	6	0.81427	0.81433	1.0	10340	0	0.42938	0.0033207	0.010283	0.433959	432	3	0.42938
ZDHHC1_choSartG00000015020	6	0.81431	0.81438	1.0	10341	0	-0.064184	0.87583	0.87576	1.0	13082	0	-0.064184
SOX13_choSartG00000042475	6	0.81436	0.81443	1.0	10342	0	0.25911	0.27652	0.31016	1.0	5085	1	0.25911
STAB1_choSartG00000054409	6	0.81443	0.8145	1.0	10343	0	0.057977	0.50147	0.50183	1.0	7715	0	0.057977
ST13_choSartG00000060541	6	0.81449	0.81455	1.0	10344	0	0.19334	0.07724	0.13309	0.930047	2573	2	0.19334
ZNF420_choSartG00000046294	6	0.81451	0.81456	1.0	10345	0	0.037703	0.86971	0.86967	1.0	12969	0	0.037703
PDLIM2_choSartG00000063359	6	0.81456	0.81461	1.0	10346	0	0.064217	0.41509	0.42096	1.0	6554	1	0.064217
YTHDF3_choSartG00000030883	6	0.81461	0.81466	1.0	10347	0	0.17219	0.039187	0.078342	0.831224	1702	1	0.17219
PKP1_choSartG00000026590	6	0.81474	0.81478	1.0	10348	0	0.42866	0.001304	0.0046955	0.332165	261	4	0.42866
ZNF341_choSartG00000032103	6	0.8148	0.81485	1.0	10349	0	-0.020153	0.85838	0.85827	1.0	12810	0	-0.020153
NA_choSartG00000043272	6	0.81482	0.81487	1.0	10350	0	0.07162	0.65598	0.65605	1.0	9851	0	0.07162
CgPICR_015002_choSartG00000007015	6	0.81484	0.81489	1.0	10351	0	0.075081	0.73369	0.73388	1.0	10972	0	0.075081
HOXB3_choSartG00000040760	6	0.81487	0.81492	1.0	10352	0	0.24242	0.0043461	0.012837	0.488914	478	1	0.24242
CgPICR_017456_choSartG00000062679	6	0.81494	0.81498	1.0	10353	0	0.26664	0.025427	0.058156	0.748006	1400	2	0.26664
DDX50_choSartG00000057959	6	0.81495	0.81499	1.0	10354	0	0.087445	0.11337	0.18439	0.981532	3377	2	0.087445
PALM3_choSartG00000014415	6	0.81496	0.815	1.0	10355	0	-0.013591	0.72314	0.72334	1.0	10821	0	-0.013591
NA_choSartG00000039328	6	0.81499	0.81503	1.0	10356	0	0.22309	0.16169	0.23108	1.0	4064	1	0.22309
NEURL4_choSartG00000039371	6	0.815	0.81504	1.0	10357	0	0.050913	0.80371	0.8038	1.0	12013	0	0.050913
GNAT3_choSartG00000032642	6	0.81506	0.81509	1.0	10358	0	0.18038	0.039346	0.078572	0.831224	1705	2	0.18038
MAP2_choSartG00000008520	6	0.81517	0.8152	1.0	10359	0	0.26686	0.35067	0.36707	1.0	5854	1	0.26686
NCKAP5L_choSartG00000007785	6	0.81521	0.81524	1.0	10360	0	0.20914	0.63444	0.63454	1.0	9557	0	0.20914
CgPICR_001515_choSartG00000033209	6	0.81523	0.81527	1.0	10361	0	0.20571	0.14395	0.21971	1.0	3904	1	0.20571
CgPICR_022999_choSartG00000044657	6	0.81526	0.8153	1.0	10362	0	0.018115	0.57022	0.57037	1.0	8650	0	0.018115
DUSP14_choSartG00000009340	6	0.81529	0.81532	1.0	10363	0	-0.024237	0.93539	0.93528	1.0	14110	0	-0.024237
ZNF627_choSartG00000056610	6	0.81531	0.81535	1.0	10364	0	-0.0027249	0.38999	0.39943	1.0	6255	1	-0.0027249
NA_choSartG00000041749	6	0.81533	0.81536	1.0	10365	0	-0.019795	0.033239	0.069643	0.802814	1566	1	-0.019795
DNHD1_choSartG00000012462	6	0.81541	0.81544	1.0	10366	0	-0.035882	0.87539	0.87533	1.0	13072	0	-0.035882
CSPG5_choSartG00000024412	6	0.81542	0.81545	1.0	10367	0	-0.10025	0.94946	0.94935	1.0	14407	0	-0.10025
ERMN_choSartG00000035001	6	0.81543	0.81547	1.0	10368	0	0.2257	0.097658	0.16219	0.960687	3038	2	0.2257
SIGMAR1_choSartG00000071195	6	0.8155	0.81554	1.0	10369	0	0.25995	0.071363	0.12463	0.917878	2443	2	0.25995
CgPICR_009874_choSartG00000016391	6	0.81553	0.81556	1.0	10370	0	0.1669	0.52729	0.52752	1.0	8035	0	0.1669
INPP5E_choSartG00000035389	6	0.81557	0.8156	1.0	10371	0	-0.16855	0.96475	0.96484	1.0	14749	0	-0.16855
CgPICR_007421_choSartG00000063467	6	0.81562	0.81565	1.0	10372	0	-0.03206	0.76704	0.76725	1.0	11473	0	-0.03206
RGMA_choSartG00000005449	6	0.81563	0.81566	1.0	10373	0	0.27155	0.023975	0.056057	0.739723	1363	2	0.27155
ASB10_choSartG00000045368	6	0.8157	0.81573	1.0	10374	0	0.031416	0.65897	0.65904	1.0	9898	0	0.031416
FER1L4_choSartG00000032008	6	0.81573	0.81575	1.0	10375	0	0.035004	0.33109	0.3516	1.0	5640	1	0.035004
CgPICR_001759_choSartG00000002352	6	0.8158	0.81583	1.0	10376	0	0.20901	0.089791	0.15086	0.949059	2857	2	0.20901
RIN1_choSartG00000066791	6	0.81582	0.81585	1.0	10377	0	-0.20051	0.96909	0.96919	1.0	14878	0	-0.20051
HID1_choSartG00000041674	6	0.81586	0.81589	1.0	10378	0	-0.16681	0.99286	0.99288	1.0	15823	0	-0.16681
NA_choSartG00000024982	6	0.81592	0.81595	1.0	10379	0	0.16368	0.09966	0.16506	0.965588	3076	2	0.16368
TBC1D10C_choSartG00000010999	6	0.81594	0.81598	1.0	10380	0	0.16954	0.12386	0.19924	0.991726	3616	2	0.16954
STIM2_choSartG00000060745	6	0.81601	0.81605	1.0	10381	0	0.11064	0.29317	0.32246	1.0	5253	1	0.11064
NA_choSartG00000055441	6	0.81602	0.81606	1.0	10382	0	0.14357	0.054429	0.10021	0.878384	2058	2	0.14357
BAHD1_choSartG00000033395	6	0.81606	0.81611	1.0	10383	0	-0.24222	0.97503	0.975	1.0	15060	0	-0.24222
choSartG00000034850-INT_choSartG00000034850-INT	18	0.81612	0.8964	1.0	10384	2	0.06781	0.89541	0.89582	1.0	13417	0	0.06781
RTKN2_choSartG00000057738	6	0.81626	0.81631	1.0	10385	0	0.090137	0.19599	0.25372	1.0	4348	1	0.090137
PTOV1_choSartG00000036293	6	0.81628	0.81632	1.0	10386	0	0.20755	0.29021	0.32021	1.0	5228	1	0.20755
SLC23A2_choSartG00000032859	6	0.81629	0.81634	1.0	10387	0	0.39223	0.0099046	0.026231	0.604105	784	2	0.39223
CgPICR_004294_choSartG00000007607	6	0.8163	0.81635	1.0	10388	0	0.12655	0.4153	0.42114	1.0	6557	1	0.12655
FDXACB1_choSartG00000022230	6	0.81632	0.81637	1.0	10389	0	-0.074356	0.97094	0.97106	1.0	14927	0	-0.074356
choSartG00000024563-INT_choSartG00000024563-INT	18	0.81633	0.89654	1.0	10390	1	0.15408	0.09495	0.22712	1.0	2988	3	0.15408
PHYHIP_choSartG00000063370	6	0.81634	0.8164	1.0	10391	0	0.27178	0.034178	0.071061	0.805791	1592	2	0.27178
AXDND1_choSartG00000026233	6	0.81637	0.81642	1.0	10392	0	0.11358	0.75935	0.75955	1.0	11351	0	0.11358
GRN_choSartG00000041148	6	0.81638	0.81644	1.0	10393	0	0.32148	0.060443	0.10892	0.899438	2179	1	0.32148
BBOX1_choSartG00000033621	6	0.81641	0.81646	1.0	10394	0	0.0086671	0.89475	0.89463	1.0	13402	0	0.0086671
GNA12_choSartG00000019753	6	0.81645	0.8165	1.0	10395	0	-0.087591	0.94919	0.94907	1.0	14401	0	-0.087591
MMRN1_choSartG00000044783	6	0.81646	0.81651	1.0	10396	0	0.19847	0.077287	0.13315	0.930047	2576	2	0.19847
GPX2_choSartG00000029241	6	0.81648	0.81653	1.0	10397	0	-0.043315	0.8256	0.82563	1.0	12311	0	-0.043315
CgPICR_009185_choSartG00000036815	6	0.81649	0.81654	1.0	10398	0	-0.1335	0.97134	0.97144	1.0	14939	0	-0.1335
NA_choSartG00000036838	6	0.81656	0.81661	1.0	10399	0	0.099008	0.44996	0.45246	1.0	6999	1	0.099008
GORAB_choSartG00000026040	6	0.81658	0.81663	1.0	10400	0	0.20013	0.43905	0.44235	1.0	6846	1	0.20013
QRICH2_choSartG00000041768	6	0.81664	0.81668	1.0	10401	0	-0.013365	0.89433	0.89424	1.0	13398	0	-0.013365
